ME1_FO_FLOW_HOUR_INLET,ME1_RPM,ME1_SCAV_AIR_PRESS,ME1_JCW_INLET_TEMP,ME1_JCW_INLET_PRESS,ME1_CYL1_CFW_OUTLET_TEMP,ME1_CYL2_CFW_OUTLET_TEMP,ME1_CYL3_CFW_OUTLET_TEMP,ME1_CYL4_CFW_OUTLET_TEMP,ME1_CYL5_CFW_OUTLET_TEMP,ME1_CYL1_EXH_GAS_OUTLET_TEMP,ME1_CYL2_EXH_GAS_OUTLET_TEMP,ME1_CYL3_EXH_GAS_OUTLET_TEMP,ME1_CYL4_EXH_GAS_OUTLET_TEMP,ME1_CYL5_EXH_GAS_OUTLET_TEMP,ME1_TC1_EXH_INLET_TEMP,ME1_TC1_EXH_OUTLET_TEMP,ME1_TC1_LO_INLET_PRESS,ME1_TC1_LO_OUTLET_TEMP,ME1_LO_INLET_PRESS,ME1_LO_INLET_TEMP,ME1_CYL_PCO_OUTLET_TEMP_AVG
1138.353833,75.567,1.3605666669999998,71.7,3.725633333,79.3,79.86833333,78.88833333,79.80166667,78.8,365.925,371.9933333,359.9833333,350.3666667,363.455,388.72333330000004,287.2583333,2.133133333,62.50333333,2.458166667,48.8,53.59500000199999
1140.044333,75.69166667,1.365466667,71.69166667,3.7338,79.3,79.69666667,78.81,79.8,78.79833333,365.2133333,371.0416667,360.70666669999997,351.4483333,364.53,389.0166667,287.1816667,2.133133333,62.49833333,2.458166667,48.8,53.564666665999994
1144.49,75.48423729,1.360372881,71.7,3.7256610169999997,79.31016949,79.76610169,78.91355932,79.8,78.8,365.6067797,372.7542373,361.74406780000004,351.7491525,363.9457627,389.81525419999997,287.3966102,2.132745763,62.49661017,2.461627119,48.8,53.591864404
1146.5285,75.66766667,1.365466667,71.69666667,3.727266667,79.305,79.80166667,78.885,79.805,78.74666667,365.115,373.9983333,360.7316667,351.4266667,362.325,387.955,287.1083333,2.1364,62.54833333,2.446733333,48.8,53.612666665999996
1150.977167,75.47783333,1.3752666669999998,71.69833333,3.7289,79.285,79.84,78.92833333,79.8,78.75,364.64666669999997,374.7533333,359.33,351.72833330000003,362.5033333,388.90166669999996,286.53833330000003,2.138033333,62.67833333,2.45,48.8,53.621
1148.549167,75.5565,1.3622,71.70166667,3.725633333,79.33166667,79.85833333,78.97833333,79.83333333,78.8,365.23,374.245,358.9166667,352.27166669999997,362.305,388.1133333,287.085,2.133133333,62.63,2.4565333330000003,48.83833333,53.650333332
1144.652667,75.81566667,1.3703666669999999,71.74333333,3.7338,79.51,79.97166667,79.00333333,79.89166667,78.82166667,366.0083333,373.1816667,359.0933333,353.5566667,363.1083333,389.0066667,287.20666669999997,2.1364,62.665,2.4565333330000003,48.925,53.699333332
1140.190833,75.67616667,1.3671,71.70166667,3.7387,79.36666667,79.92,78.99333333,79.805,78.80166667,366.5,373.27,360.7033333,350.55,363.3016667,388.6,287.025,2.144566667,62.59666667,2.4598,48.95,53.70166666600001
1136.390667,75.51100000000001,1.3573,71.7,3.740333333,79.47666667,79.8,78.96833333,79.80333333,78.78,368.25,373.3816667,358.75,351.4583333,362.475,388.3066667,287.5416667,2.147833333,62.58166667,2.463066667,48.97666667,53.73166666599999
1135.817333,75.494,1.3573,71.7,3.7387,79.40333333,79.78666667,78.92333333,79.8,78.74,364.79,372.27166669999997,359.3766667,351.0933333,363.025,388.77666669999996,287.41833330000003,2.142933333,62.53666667,2.4745,48.97166667,53.71466666599999
1147.060833,75.7105,1.3573,71.69833333,3.7338,79.34,79.76833333,78.82833333,79.8,78.71,367.6833333,372.535,359.1916667,350.725,361.21666669999996,387.875,287.6616667,2.142933333,62.48333333,2.463066667,48.95833333,53.69733333399999
1137.652667,75.60566667,1.345866667,71.73666667,3.7436,79.46166667,79.82166667,78.97,79.85,78.795,366.3583333,371.815,360.5783333,349.99,362.28,387.85,287.5633333,2.144566667,62.49833333,2.45,48.99333333,53.731999998000006
1142.604,75.7985,1.3671,71.725,3.746866667,79.48333333,79.92,78.92666667,79.86166667,78.79666667,369.755,371.1566667,361.24,350.1716667,363.1216667,388.33666669999997,287.385,2.1364,62.52833333,2.458166667,48.98666667,53.734666668
1138.752167,75.5785,1.363833333,71.71333333,3.7436,79.47333333,79.89833333,78.84333333,79.84333333,78.77166667,367.1866667,369.535,362.075,350.905,363.22,388.505,287.4233333,2.144566667,62.56833333,2.4647,48.99833333,53.740333332
1141.033667,75.64833333,1.3573,71.69833333,3.7370666669999997,79.3,79.8,78.8,79.8,78.7,366.7333333,368.7366667,362.48,350.4283333,362.34,387.7733333,287.4533333,2.1413,62.505,2.4712333330000003,48.97,53.69033333399999
1138.689333,75.68366667,1.3475,71.69333333,3.732166667,79.275,79.8,78.8,79.79833333,78.70166667,367.51,368.25,361.29,350.6016667,363.6316667,389.005,287.8,2.138033333,62.42166667,2.461433333,48.83,53.64300000000001
1143.469,75.71983333,1.3622,71.68666667,3.732166667,79.33833333,79.8,78.8,79.79833333,78.7,370.545,368.4033333,358.89666669999997,349.6783333,364.4883333,388.9283333,287.6266667,2.1315,62.32,2.4402,48.8,53.643000001999994
1134.65,75.72864407,1.35040678,71.68305085,3.737288136,79.33559322,79.78474576,78.8,79.78644068,78.7,368.0677966,368.679661,359.4457627,350.9813559,364.4288136,388.8508475,287.7813559,2.144372881,62.31016949,2.473254237,48.8,53.602372880000004
1131.540667,75.64083333,1.354033333,71.68333333,3.727266667,79.36,79.775,78.79833333,79.77833333,78.7,368.52666669999996,368.3516667,361.1283333,350.53333330000004,362.46666669999996,387.3633333,287.72,2.149466667,62.3,2.4647,48.8,53.590666666000004
1137.803833,75.624,1.3524,71.68166667,3.7338,79.39,79.74166667,78.78833333,79.745,78.7,367.8766667,369.52166669999997,360.9516667,350.645,362.64,387.9166667,287.3566667,2.144566667,62.33666667,2.461433333,48.8,53.56466666600001
1137.341667,75.48100000000001,1.3605666669999998,71.7,3.732166667,79.48,79.8,78.8,79.79833333,78.7,367.7483333,371.6316667,359.9533333,350.44,362.40166669999996,388.11,287.355,2.147833333,62.34166667,2.467966667,48.8,53.606666668
1146.274667,75.53033333,1.365466667,71.69833333,3.7289,79.47666667,79.8,78.81333333,79.8,78.74,367.7783333,370.64,358.8716667,350.11,362.8383333,388.4316667,287.1366667,2.149466667,62.44833333,2.4647,48.8,53.63633333400001
1148.839333,75.66533333,1.3589333330000002,71.7,3.7191,79.505,79.8,78.91166667,79.8,78.79833333,367.6933333,368.7083333,360.1983333,349.8783333,361.8683333,387.63,287.3783333,2.1413,62.45666667,2.4565333330000003,48.80333333,53.659666666
1144.3805,75.49483333,1.363833333,71.67833333,3.725633333,79.50166667,79.82666667,78.955,79.79833333,78.79666667,366.75,370.4883333,360.675,350.9916667,363.09,388.345,287.0833333,2.1413,62.53,2.458166667,48.83166667,53.669999999999995
1140.0215,75.50666667,1.3622,71.63166667,3.7305333330000003,79.52,79.8,78.815,79.77666667,78.74833333,367.0166667,369.4166667,358.3983333,350.715,364.4033333,388.895,287.02,2.142933333,62.51166667,2.461433333,48.85333333,53.68966666600001
1146.892333,75.56166667,1.3752666669999998,71.655,3.727266667,79.53166667,79.8,78.82,79.79833333,78.78333333,368.47833330000003,369.625,359.6716667,349.3833333,363.02666669999996,388.985,287.33166669999997,2.142933333,62.51166667,2.45,48.90333333,53.705000002
1149.676333,75.75183333,1.365466667,71.65833333,3.727266667,79.50166667,79.79833333,78.815,79.79833333,78.77833333,368.85,370.2783333,358.125,349.435,362.1233333,388.72833330000003,287.10333330000003,2.1396666669999997,62.595,2.4549,48.92833333,53.72433333400001
1146.310667,75.70166667,1.3703666669999999,71.695,3.7223666669999997,79.555,79.8,78.94166667,79.8,78.79833333,367.9933333,370.48,357.28833330000003,350.295,361.855,388.51,286.965,2.134766667,62.675,2.451633333,48.98666667,53.745333333999994
1169.152667,75.65833333,1.3948666669999998,71.70166667,3.727266667,79.63166667,79.83,78.98333333,79.84833333,78.83333333,368.1266667,371.6916667,358.0366667,352.27666669999996,362.57,389.1416667,286.33,2.1282333330000003,62.75666667,2.438566667,49.00166667,53.775
1155.398167,75.5285,1.3850666669999998,71.7,3.725633333,79.69833333,79.81166667,79.0,79.82333333,78.82833333,369.1,370.5716667,358.03833330000003,352.6333333,363.02,389.47333330000004,286.7966667,2.1282333330000003,62.74333333,2.4402,49.00333333,53.811999998
1167.180167,75.5575,1.4030333330000002,71.7,3.735433333,79.66333333,79.84833333,79.0,79.825,78.85333333,368.53,371.4416667,359.115,352.2566667,364.2333333,389.90833330000004,286.0483333,2.1282333330000003,62.81166667,2.45,49.0,53.786000002
1165.088833,75.71,1.4046666669999999,71.70333333,3.7370666669999997,79.69333333,79.9,79.005,79.94833333,78.92666667,368.53833330000003,373.34166669999996,358.65,349.9533333,365.8433333,390.685,285.5683333,2.134766667,62.90833333,2.443466667,49.01,53.837666666
1158.2842369999998,75.55627119,1.398576271,71.69152542,3.7239999999999998,79.68983051,79.82711864,78.99322034,79.83050847,78.84915254,367.7474576,372.6322034,358.8627119,350.0576271,364.08644069999997,390.5644068,286.01016949999996,2.13440678,62.89661017,2.445016949,49.0220339,53.891864406
1175.481,75.67699999999999,1.4291666669999998,71.7,3.7239999999999998,79.70166667,79.91,79.02833333,79.965,78.96166667,368.8816667,375.8216667,358.33166669999997,349.9033333,364.195,390.2333333,285.29333330000003,2.124966667,63.01666667,2.4451,49.07,53.917666667999995
1161.5315,75.4715,1.3948666669999998,71.7,3.7142,79.74166667,79.99333333,79.10166667,79.98166667,78.98833333,366.1766667,373.795,359.9166667,350.9933333,363.4166667,390.065,285.8216667,2.100466667,63.00833333,2.4255,49.12666667,53.957666666
1172.529333,75.69033333,1.4161,71.70166667,3.7338,79.65166667,79.97666667,79.02833333,79.955,78.975,368.6066667,373.76,359.59166669999996,351.29,363.8833333,389.6766667,285.4366667,2.1200666669999997,62.99166667,2.423866667,49.105,53.925333332
1170.469667,75.77116667,1.4030333330000002,71.70166667,3.720733333,79.585,80.0,79.02666667,79.975,78.94666667,366.3933333,373.8816667,359.775,350.085,363.77166669999997,389.3266667,285.915,2.1200666669999997,62.96833333,2.4402,49.105,53.903999997999996
1178.646667,75.51983333,1.434066667,71.705,3.7305333330000003,79.68333333,80.05,79.14166667,80.00333333,79.00166667,367.7316667,376.3683333,361.085,350.5083333,364.8183333,390.1216667,284.37,2.110266667,63.17833333,2.438566667,49.18166667,53.967333329999995
1172.894333,75.67466667,1.421,71.52166667,3.727266667,79.52166667,79.9,78.94666667,79.88833333,78.87333333,366.285,373.935,361.6666667,351.21666669999996,363.4766667,389.75,285.0283333,2.113533333,63.15666667,2.443466667,49.19833333,53.967999999999996
1171.382167,75.62716667,1.4177333330000002,71.27833333,3.7583,79.13666667,79.62,78.65166667,79.56666667,78.55833333,364.955,371.73,360.8666667,352.015,364.1883333,390.0066667,285.1133333,2.1053666669999997,63.04,2.4255,49.14,53.919333334
1187.3335,75.96816667,1.4357,71.60333333,3.7452333330000003,79.295,79.91166667,78.95666667,79.85333333,78.84833333,365.2466667,374.195,360.3033333,350.855,365.5416667,391.035,284.4483333,2.1168,63.14,2.441833333,49.14666667,53.92999999799999
1196.388833,75.85216667,1.458566667,71.7,3.750133333,79.37166667,80.00833333,79.08,79.99666667,79.00166667,365.925,375.5283333,362.115,350.99,365.8383333,390.98,283.7383333,2.110266667,63.25,2.4451,49.19833333,53.970666668
1181.766333,75.685,1.4406,71.7,3.755033333,79.46833333,80.0,79.12333333,80.0,79.01333333,366.22333330000004,373.14,362.10333330000003,352.7483333,365.0566667,390.6716667,283.9883333,2.1119,63.27,2.428766667,49.2,54.004
1184.652833,75.66116667,1.4553,71.73666667,3.761566667,79.63,80.055,79.19166667,80.06333333,79.08,367.425,371.095,361.1083333,351.8016667,364.38,390.1916667,283.3233333,2.113533333,63.30166667,2.4369333330000003,49.2,54.027666667999995
1194.268667,75.53133333,1.47,71.75166667,3.751766667,79.725,80.04333333,79.21333333,80.11166667,79.12166667,368.16333330000003,373.14666669999997,360.575,351.98,365.1983333,390.425,282.7216667,2.110266667,63.41333333,2.4353,49.2,54.07766666599999
1190.7915,75.54,1.468366667,71.72666667,3.7632,79.79833333,80.03333333,79.215,80.145,79.12666667,368.5733333,374.2983333,359.565,352.3683333,365.4866667,391.235,283.7316667,2.095566667,63.39666667,2.4255,49.20666667,54.11466666599999
1207.880833,75.66616667,1.4863333330000001,71.74166667,3.735433333,79.81333333,80.12166667,79.29,80.16166667,79.19166667,369.35333330000003,377.1016667,359.0666667,351.6966667,365.9933333,391.1766667,283.4766667,2.090666667,63.485,2.4140666669999997,49.205,54.128666666
1187.920667,75.69116667,1.4536666669999998,71.7,3.761566667,79.79333333,79.99833333,79.27,80.08,79.14833333,367.8033333,374.1833333,359.32,351.855,365.5366667,391.6483333,283.6716667,2.0972,63.42,2.418966667,49.20833333,54.11466666599999
1192.633898,75.48898305,1.474983051,71.7,3.757220339,79.79661017,80.01355932,79.25762712,80.07288136,79.05423729,368.4915254,376.3389831,357.7847458,351.6016949,366.0220339,391.6186441,283.7338983,2.104508475,63.4440678,2.418440678,49.2,54.11491525199999
1194.5165,75.44566667,1.47,71.71333333,3.750133333,79.80666667,80.14833333,79.3,80.14,79.11833333,367.7566667,375.8333333,359.96,352.14666669999997,365.8016667,391.355,283.5933333,2.0972,63.42333333,2.4157,49.2,54.136666668
1205.1225,75.6185,1.4765333330000001,71.73,3.746866667,79.825,80.195,79.305,80.19333333,79.19666667,368.35333330000003,376.3766667,363.0016667,352.72833330000003,366.9116667,392.4833333,283.0133333,2.103733333,63.51166667,2.407533333,49.23833333,54.160000000000004
1198.963333,75.54366667,1.4634666669999998,71.7,3.751766667,79.8,80.05,79.3,80.12,79.16166667,367.86,375.22333330000004,363.5533333,352.0183333,366.1833333,392.02666669999996,283.40833330000004,2.0874,63.44833333,2.417333333,49.24666667,54.159666668
1192.577833,75.5195,1.4732666669999999,71.7,3.741966667,79.8,80.14166667,79.3,80.1,79.16,369.0283333,377.2366667,363.84833330000004,351.9816667,366.3183333,391.7183333,283.095,2.084133333,63.51166667,2.407533333,49.27666667,54.197
1205.384,75.81333333,1.481433333,71.72333333,3.7387,79.8,80.195,79.35,80.15333333,79.18333333,369.0466667,377.4866667,360.4266667,352.21166669999997,366.19,391.5933333,283.1266667,2.084133333,63.56333333,2.423866667,49.3,54.21033333199999
1209.4015,75.74316667,1.4863333330000001,71.775,3.741966667,79.8,80.2,79.465,80.2,79.20833333,367.9816667,377.3116667,360.14666669999997,353.6066667,367.03,392.8833333,282.90833330000004,2.0874,63.65333333,2.407533333,49.3,54.222333332000005
1206.896667,75.65683333,1.4961333330000002,71.75,3.735433333,79.82833333,80.20333333,79.47333333,80.205,79.21333333,368.0316667,376.76,364.2866667,353.0633333,366.82,392.66,282.695,2.075966667,63.69833333,2.4026333330000003,49.3,54.232666666
1203.343667,75.62283333,1.492866667,71.71166667,3.740333333,79.805,80.20166667,79.34666667,80.19666667,79.205,366.3566667,379.1666667,365.035,351.1383333,366.65166669999996,391.58666669999997,282.5083333,2.0825,63.695,2.3912,49.3,54.225333332000005
1212.5215,75.6025,1.4847,71.705,3.735433333,79.8,80.2,79.31666667,80.19333333,79.19833333,369.425,377.0316667,364.92,351.3666667,365.285,390.735,282.58,2.080866667,63.69833333,2.409166667,49.3,54.244333334
1206.4460000000001,75.69666667,1.4896,71.70666667,3.7370666669999997,79.8,80.2,79.395,80.19833333,79.2,370.1833333,375.0683333,365.61,352.995,366.08,391.3233333,282.5183333,2.0743333330000002,63.725,2.409166667,49.31,54.251999999999995
1209.8005,75.898,1.502666667,71.75,3.7387,79.865,80.2,79.41333333,80.2,79.20166667,370.785,375.95,366.8433333,352.9366667,366.765,391.485,282.425,2.0857666669999997,63.745,2.427133333,49.30333333,54.24499999999999
1213.062333,75.66199999999999,1.517366667,71.76166667,3.7485,79.89666667,80.20166667,79.41666667,80.2,79.205,369.2983333,378.895,367.02166669999997,353.52166669999997,367.8066667,392.455,282.17,2.0743333330000002,63.79333333,2.4059,49.30666667,54.25166666599999
1206.3339999999998,75.71066667,1.4977666669999998,71.71833333,3.7485,79.775,80.2,79.32666667,80.2,79.205,367.705,378.2,368.39,352.9433333,366.41,392.2466667,282.3333333,2.075966667,63.73,2.3961,49.30166667,54.252666668
1207.844,75.54966667,1.5075666669999999,71.7,3.740333333,79.7,80.2,79.3,80.19666667,79.2,365.515,378.755,369.68,352.7,366.9216667,392.075,282.1916667,2.0743333330000002,63.74833333,2.4026333330000003,49.30833333,54.239666666000005
1216.389661,75.54694915,1.503220339,71.7,3.74559322,79.7,80.20338983,79.3,80.2,79.2,365.179661,379.32881360000005,368.9677966,351.7677966,367.5542373,392.77457630000004,282.2372881,2.076271186,63.73898305,2.395186441,49.30677966,54.252542373999994
1212.286,75.63233333,1.502666667,71.745,3.7370666669999997,79.71166667,80.275,79.305,80.20166667,79.22666667,365.77,380.2366667,367.7316667,352.5933333,368.90166669999996,392.8933333,282.175,2.075966667,63.79333333,2.3863,49.30333333,54.271
1208.661333,75.54633333,1.5043,71.78,3.741966667,79.76333333,80.3,79.38166667,80.25166667,79.28333333,366.12,379.9066667,366.1016667,353.185,368.6416667,393.145,281.95,2.075966667,63.77333333,2.392833333,49.31333333,54.284666666
1213.236833,75.73766667,1.4961333330000002,71.70166667,3.740333333,79.70333333,80.26166667,79.32666667,80.20166667,79.26666667,366.6916667,379.9683333,365.47833330000003,352.95,367.4833333,392.71166669999997,282.16333330000003,2.069433333,63.73166667,2.392833333,49.3,54.26133333400001
1215.941667,75.68783333,1.5108333330000001,71.71,3.7370666669999997,79.70166667,80.27666667,79.37666667,80.21,79.25666667,367.075,380.3916667,365.675,353.6183333,367.6916667,392.53833330000003,282.1,2.069433333,63.76666667,2.3961,49.30166667,54.256333334
1214.067833,75.60383333,1.512466667,71.76,3.732166667,79.86166667,80.28666667,79.43666667,80.26333333,79.29666667,370.0183333,380.375,366.2816667,354.11,366.4316667,392.225,281.8716667,2.0678,63.81166667,2.3879333330000003,49.3,54.281333333999996
1228.770833,75.89716667,1.5288,71.78333333,3.7239999999999998,79.98833333,80.305,79.48666667,80.3,79.3,369.1816667,380.64666669999997,366.09166669999996,353.85,367.2316667,392.7316667,281.52666669999996,2.066166667,63.88666667,2.392833333,49.33833333,54.34633333199999
1215.592167,75.50783333,1.5059333330000002,71.73166667,3.7452333330000003,79.825,80.30166667,79.46,80.28666667,79.29,367.72833330000003,380.055,366.98,353.12,367.1883333,391.95666669999997,281.915,2.0710666669999998,63.84666667,2.392833333,49.42333333,54.37566666600001
1212.692667,75.58883333,1.4994,71.70166667,3.7485,79.745,80.3,79.39833333,80.21,79.21333333,367.09833330000004,380.425,365.77166669999997,352.95,367.465,391.9583333,282.1533333,2.0710666669999998,63.79,2.4026333330000003,49.35166667,54.315333332
1214.763,75.74716667,1.512466667,71.71166667,3.746866667,79.70666667,80.28833333,79.41666667,80.23166667,79.21333333,367.2133333,380.79,365.83666669999997,353.0483333,368.94,392.4816667,281.7616667,2.0743333330000002,63.805,2.4059,49.32166667,54.290333332
1216.6651669999999,75.72866667,1.492866667,71.7,3.7387,79.7,80.21,79.31666667,80.22166667,79.20166667,366.61,379.4683333,366.7916667,352.26,368.6883333,392.6616667,282.10333330000003,2.079233333,63.795,2.392833333,49.31166667,54.281666666
1217.5,75.61383333,1.5141,71.78666667,3.7436,79.85166667,80.36166667,79.47,80.29,79.28666667,370.8333333,381.005,365.77166669999997,353.365,368.38,392.65166669999996,281.9766667,2.069433333,63.81,2.407533333,49.30666667,54.313666667999996
1223.368,75.66199999999999,1.5043,71.8,3.7387,79.94,80.495,79.50166667,80.30166667,79.3,371.3283333,381.265,364.2133333,353.16833330000003,367.4466667,392.36,281.96166669999997,2.0710666669999998,63.82333333,2.4026333330000003,49.33833333,54.352999999999994
1221.123333,75.733,1.5141,71.8,3.7436,79.84833333,80.495,79.50166667,80.3,79.3,371.7,382.635,364.045,353.1916667,367.9483333,391.78,281.97833330000003,2.0743333330000002,63.81166667,2.401,49.36666667,54.356666668
1217.539,75.71983333,1.515733333,71.8,3.751766667,79.84833333,80.47833333,79.51,80.30166667,79.30333333,369.1966667,382.635,365.7133333,353.05,369.9683333,392.855,282.03,2.079233333,63.80333333,2.4026333330000003,49.345,54.340666668
1218.25339,75.70254237,1.519830508,71.8,3.7422711860000004,79.79830508,80.45932203,79.5,80.3,79.3,368.1966102,382.0050847,365.2644068,352.5271186,369.7627119,393.1322034,282.01355930000005,2.074610169,63.81016949,2.393525424,49.34915254,54.331186444000004
1229.641167,75.941,1.5222666669999998,71.8,3.741966667,79.795,80.38666667,79.5,80.3,79.3,367.945,381.77166669999997,364.685,354.465,369.4866667,393.565,281.91833330000003,2.0710666669999998,63.85,2.3961,49.345,54.338666667999995
1215.566333,75.555,1.5141,71.79166667,3.751766667,79.795,80.43666667,79.53833333,80.32833333,79.38833333,367.28,382.3433333,364.15,354.5633333,369.2983333,393.8883333,281.83166669999997,2.069433333,63.87833333,2.3944666669999997,49.37833333,54.355000000000004
1227.027667,75.72883333,1.502666667,71.64333333,3.741966667,79.67166667,80.24166667,79.32333333,80.19833333,79.24,366.5483333,382.67,366.845,352.7916667,368.53,393.0516667,282.27666669999996,2.0629,63.81333333,2.401,49.32666667,54.33333333200001
1215.328,75.6165,1.5075666669999999,71.79833333,3.7452333330000003,79.79666667,80.3,79.49,80.295,79.3,367.08166669999997,382.825,367.3,354.03833330000003,367.91333330000003,393.2416667,282.385,2.0727,63.8,2.407533333,49.34666667,54.311333334000004
1214.8310000000001,75.66433333,1.5075666669999999,71.8,3.741966667,79.795,80.35,79.49666667,80.3,79.3,368.545,382.91333330000003,365.9583333,352.4033333,367.9433333,392.6616667,282.355,2.079233333,63.79333333,2.401,49.305,54.27500000000001
1220.638333,75.47783333,1.527166667,71.8,3.741966667,79.78,80.305,79.48833333,80.3,79.3,367.0783333,384.5283333,365.88,353.065,369.595,393.975,282.1166667,2.0776,63.80666667,2.401,49.30333333,54.278999997999996
1221.5230000000001,75.62166667,1.525533333,71.8,3.7534,79.795,80.33666667,79.50333333,80.30833333,79.30833333,367.0166667,383.82,367.1233333,352.61,369.3716667,393.6266667,282.055,2.084133333,63.85,2.4108,49.315,54.323666665999994
1222.576,75.612,1.527166667,71.8,3.7534,79.8,80.46333333,79.51833333,80.32,79.37333333,367.3,381.8983333,369.7916667,352.885,369.3516667,394.1783333,282.1933333,2.0727,63.81666667,2.3944666669999997,49.34333333,54.348
1225.54,75.62183333,1.515733333,71.8,3.732166667,79.8,80.33,79.50666667,80.30333333,79.35833333,366.6066667,380.51,370.415,353.2366667,367.98,394.3633333,282.4266667,2.0678,63.835,2.3944666669999997,49.36166667,54.337666668
1217.452667,75.56066667,1.5141,71.8,3.755033333,79.76666667,80.265,79.50166667,80.3,79.31333333,366.0683333,380.96666669999996,369.5516667,352.885,368.2383333,394.235,282.395,2.0776,63.88833333,2.401,49.41,54.32233333400001
1216.183833,75.73483333,1.515733333,71.77333333,3.7387,79.725,80.18333333,79.49833333,80.29,79.3,366.5116667,379.6816667,369.3683333,353.2416667,369.41,394.8133333,282.83,2.079233333,63.855,2.4026333330000003,49.35166667,54.293333333999996
1220.158833,75.6085,1.5043,71.79333333,3.750133333,79.74166667,80.17,79.5,80.295,79.3,367.255,379.365,370.365,352.1616667,368.525,394.3383333,282.8066667,2.0727,63.81666667,2.3879333330000003,49.32666667,54.277333334000005
1214.3864,75.649,1.52096,71.8,3.7396800000000003,79.796,80.178,79.502,80.3,79.30199999999999,367.718,378.208,372.72,352.884,368.898,394.654,282.8,2.0678,63.808,2.40492,49.31,54.2624
1267.0230000000001,76.8985,1.5925,71.80166667,3.7370666669999997,79.82666667,80.235,79.61666667,80.34833333,79.39666667,368.9766667,379.5716667,374.5733333,355.90166669999996,370.2383333,396.6783333,281.755,2.069433333,63.99833333,2.3944666669999997,49.33666667,54.337666668
1349.746167,78.572,1.741133333,71.865,3.7239999999999998,80.175,80.46166667,79.845,80.67,79.67666667,369.815,381.53333330000004,378.7783333,363.405,371.345,399.1116667,277.1066667,2.0727,64.845,2.3944666669999997,49.60666667,54.772666666
1335.484333,78.83116667,1.750933333,71.96,3.7452333330000003,80.28166667,80.62,79.99666667,80.73666667,79.77666667,370.51,383.91333330000003,376.77666669999996,363.79333330000003,371.08,398.38,276.78833330000003,2.0514666669999997,65.145,2.3765,49.705,54.96233333400001
1334.280667,78.7685,1.7444,71.98833333,3.740333333,80.235,80.78833333,80.06666667,80.78833333,79.8,368.5683333,384.91333330000003,374.865,363.13,370.95,398.1266667,276.8083333,2.054733333,65.22333333,2.365066667,49.78666667,55.049
1362.392333,79.273,1.775433333,71.98666667,3.735433333,80.28833333,80.95166667,80.18166667,80.79833333,79.86333333,368.7416667,388.6166667,377.1183333,364.1166667,370.53,398.9216667,276.3583333,2.0433,65.47833333,2.3601666669999997,49.82666667,55.185
1347.849167,79.18966667,1.764,71.98666667,3.735433333,80.29833333,81.03333333,80.2,80.8,79.84333333,368.64,387.7866667,380.9266667,363.31,370.9216667,399.375,276.4633333,2.0400333330000002,65.515,2.363433333,49.915,55.28633333399999
1357.023,79.185,1.764,71.99833333,3.727266667,80.305,81.17333333,80.2,80.83666667,79.92666667,369.2083333,387.58,383.4766667,363.39,371.2433333,398.8516667,276.4766667,2.0237,65.66666667,2.3340333330000003,49.98833333,55.365666666
1366.601667,79.355,1.7819666669999998,71.97833333,3.7387,80.305,81.14166667,80.20333333,80.83666667,79.955,370.48,388.195,383.7966667,363.5183333,372.55,399.3883333,276.6783333,2.022066667,65.73166667,2.352,50.04666667,55.428333334
1379.745,79.96883333,1.8162666669999998,72.0,3.732166667,80.455,81.2,80.29833333,80.995,80.06333333,370.5933333,389.4166667,387.34833330000004,363.975,371.8683333,400.11,276.165,2.0286,65.945,2.343833333,50.18333333,55.571333331999995
1381.391,80.0465,1.835866667,72.03333333,3.7338,80.535,81.29666667,80.32666667,81.05666667,80.19666667,370.08,388.67,387.9416667,365.6983333,372.7016667,401.3183333,276.155,2.0237,66.17666667,2.330766667,50.26,55.694333332
1382.051356,80.01932203,1.828779661,72.06949153,3.738949153,80.58474576,81.31186441,80.36440678,81.05932203,80.20169492,368.9186441,391.4440678,387.440678,365.4881356,372.120339,401.14745760000005,276.220339,2.026440678,66.23050847,2.348677966,50.3,55.75999999999999
1385.936167,80.03116667,1.834233333,72.08666667,3.732166667,80.65166667,81.37833333,80.47166667,81.15333333,80.22833333,372.88,389.8,384.4033333,365.35,373.02166669999997,401.34166669999996,276.4366667,2.0237,66.26333333,2.329133333,50.37833333,55.874333332000006
1389.6915,79.9995,1.8375,72.165,3.735433333,80.68166667,81.41333333,80.53833333,81.2,80.29666667,374.65166669999996,392.5616667,385.0583333,363.4833333,374.7183333,401.2266667,276.5616667,2.0171666669999997,66.41,2.329133333,50.59833333,55.998333333999994
1382.008333,79.95966667,1.8293333330000001,72.185,3.7436,80.7,81.43666667,80.65833333,81.21166667,80.3,374.3266667,392.47833330000003,384.9366667,363.965,373.795,401.005,276.7416667,2.026966667,66.525,2.3324,50.70333333,56.14
1382.440667,80.04166667,1.8375,72.2,3.7387,80.775,81.5,80.705,81.29833333,80.43833333,374.035,391.4933333,386.0183333,363.58,375.435,402.4116667,276.785,2.0188,66.67166667,2.3373,50.77833333,56.214999999999996
1391.451,79.99716667,1.844033333,72.2,3.7387,80.79333333,81.5,80.705,81.3,80.48333333,374.165,393.98,386.91,363.43,376.305,403.4,276.9583333,2.0057333330000002,66.69333333,2.329133333,50.8,56.275999999999996
